Year,State,TotalCount,pop1000,rate
1945,INDIANA,1138,3427,0.33206886489641085
1945,IOWA,1253,2308,0.542894280762565
1945,KANSAS,1326,1731,0.7660311958405546
1945,KENTUCKY,1639,2597,0.6311128224874856
1945,LOUISIANA,1434,2429,0.5903664059283655
1945,MAINE,162,800,0.2025
1945,MARYLAND,1104,2096,0.5267175572519084
1945,MASSACHUSETTS,9885,4201,2.3530111878124256
1945,MICHIGAN,8528,5475,1.5576255707762556
1945,MINNESOTA,533,2537,0.21009065825778478
1945,MISSISSIPPI,0,2090,0
1945,MISSOURI,1350,3516,0.3839590443686007
1945,MONTANA,644,477,1.350104821802935
1945,NEBRASKA,1080,1211,0.8918249380677127
1945,NEVADA,115,149,0.7718120805369127
1945,NEW HAMPSHIRE,241,459,0.5250544662309368
1945,NEW JERSEY,2056,4108,0.5004868549172347
1945,NEW MEXICO,249,537,0.46368715083798884
1945,NEW YORK,6369,12495,0.5097238895558224
1945,NORTH CAROLINA,1390,3533,0.3934333427681857
1945,NORTH DAKOTA,138,546,0.25274725274725274
1945,OHIO,1903,6916,0.27515905147484093
1945,OKLAHOMA,903,2028,0.4452662721893491
1945,OREGON,1934,1250,1.5472
1945,PENNSYLVANIA,16278,9143,1.7803784315870064
1945,RHODE ISLAND,199,776,0.25644329896907214
1945,SOUTH CAROLINA,1269,1934,0.656153050672182
1945,SOUTH DAKOTA,492,579,0.8497409326424871
1945,TENNESSEE,2901,2878,1.007991660875608
1945,TEXAS,10984,6826,1.6091415177263404
1945,UTAH,6474,591,10.954314720812183
1945,VERMONT,592,315,1.8793650793650793
1945,VIRGINIA,1677,3193,0.525211399937363
1945,WASHINGTON,9254,2206,4.194922937443336
1945,WEST VIRGINIA,1242,1708,0.7271662763466042
1945,WISCONSIN,2851,2961,0.9628503883823033
1945,WYOMING,258,239,1.0794979079497908
1946,ALABAMA,4278,2911,1.4695980762624528
1946,ARIZONA,3268,616,5.305194805194805
1946,ARKANSAS,3523,1797,1.9604897050639956
1946,CALIFORNIA,70167,9559,7.340412177005963
1946,COLORADO,20665,1203,17.177888611803823
1946,CONNECTICUT,9360,1906,4.910807974816369
1946,DELAWARE,959,299,3.2073578595317724
1946,FLORIDA,3723,2440,1.5258196721311474
1946,GEORGIA,4630,3242,1.4281307834669956
1946,IDAHO,2367,509,4.650294695481336
1946,ILLINOIS,38721,8155,4.748129981606376
1946,INDIANA,17365,3702,4.690707725553755
1946,IOWA,4267,2467,1.729631130928253
1946,KANSAS,15429,1805,8.54792243767313
1946,KENTUCKY,7965,2761,2.884824339007606
1946,LOUISIANA,3703,2556,1.4487480438184663
1946,MAINE,5217,832,6.2704326923076925
1946,MARYLAND,11720,2214,5.293586269196025
1946,MASSACHUSETTS,50813,4494,11.306853582554517
1946,MICHIGAN,59563,5874,10.140108954715696
1946,MINNESOTA,1675,2734,0.6126554498902707
1946,MISSOURI,8334,3746,2.2247730912973838
1946,MONTANA,2797,514,5.441634241245136
1946,NEBRASKA,6276,1256,4.996815286624204
1946,NEVADA,186,143,1.3006993006993006
1946,NEW HAMPSHIRE,1215,494,2.4595141700404857
1946,NEW JERSEY,69722,4492,15.521371326803205
1946,NEW MEXICO,1222,561,2.17825311942959
1946,NEW YORK,101117,13398,7.547171219585013
1946,NORTH CAROLINA,10463,3706,2.823259579060982
1946,NORTH DAKOTA,249,570,0.4368421052631579
1946,OHIO,21250,7512,2.828807241746539
1946,OKLAHOMA,4281,2128,2.011748120300752
1946,OREGON,6420,1338,4.798206278026906
1946,PENNSYLVANIA,83276,9866,8.440705453071153
1946,RHODE ISLAND,1247,770,1.6194805194805195
1946,SOUTH CAROLINA,7759,1936,4.007747933884297
1946,SOUTH DAKOTA,1150,588,1.9557823129251701
1946,TENNESSEE,5871,3074,1.909889394925179
1946,TEXAS,32326,7197,4.491593719605391
1946,UTAH,10217,638,16.0141065830721
1946,VERMONT,2806,342,8.2046783625731
1946,VIRGINIA,14980,3212,4.663760896637609
1946,WASHINGTON,16878,2288,7.376748251748252
1946,WEST VIRGINIA,2656,1826,1.4545454545454546
1946,WISCONSIN,69538,3167,21.95705715187875
1946,WYOMING,1066,254,4.196850393700787
1947,ALABAMA,4385,2942,1.490482664853841
1947,ARIZONA,1464,653,2.2419601837672283
1947,ARKANSAS,2450,1836,1.3344226579520697
1947,CALIFORNIA,8429,9832,0.8573026851098454
1947,COLORADO,2354,1237,1.9029911075181891
1947,CONNECTICUT,19366,1967,9.84544992374174
1947,DELAWARE,83,305,0.2721311475409836
1947,FLORIDA,1402,2528,0.5545886075949367
1947,GEORGIA,4173,3272,1.2753667481662592
1947,IDAHO,255,522,0.4885057471264368
1947,ILLINOIS,10090,8341,1.2096870878791512
1947,INDIANA,2563,3779,0.6782217517861868
1947,IOWA,4567,2509,1.8202471104025508
1947,KANSAS,506,1853,0.2730706961683756
1947,KENTUCKY,635,2803,0.2265429896539422
1947,LOUISIANA,1976,2579,0.7661884451337728
1947,MAINE,5160,854,6.04215456674473
1947,MARYLAND,1130,2248,0.5026690391459074
1947,MASSACHUSETTS,14275,4580,3.1168122270742358
1947,MICHIGAN,9394,6076,1.5460829493087558
1947,MINNESOTA,11052,2796,3.9527896995708156
1947,MISSISSIPPI,324,2107,0.1537731371618415
1947,MISSOURI,1176,3845,0.305851755526658
1947,MONTANA,6939,531,13.067796610169491
1947,NEBRASKA,520,1265,0.41106719367588934
1947,NEVADA,27,149,0.18120805369127516
1947,NEW HAMPSHIRE,258,507,0.5088757396449705
1947,NEW JERSEY,12561,4618,2.720008661758337
1947,NEW MEXICO,1327,582,2.2800687285223367
1947,NEW YORK,14744,13982,1.0544986411099986
1947,NORTH CAROLINA,5578,3769,1.479968161315999
1947,NORTH DAKOTA,1564,578,2.7058823529411766
1947,OHIO,26234,7705,3.4048020765736533
1947,OKLAHOMA,167,2133,0.0782934833567745
1947,OREGON,917,1361,0.6737692872887583
1947,PENNSYLVANIA,13433,10196,1.3174774421341702
1947,RHODE ISLAND,4033,776,5.197164948453608
1947,SOUTH CAROLINA,3415,1992,1.7143574297188755
1947,SOUTH DAKOTA,1259,601,2.0948419301164725
1947,TENNESSEE,2063,3166,0.651610865445357
1947,TEXAS,9732,7388,1.3172712506767732
1947,UTAH,669,636,1.0518867924528301
1947,VERMONT,5118,354,14.457627118644067
1947,VIRGINIA,9590,3201,2.9959387691346455
1947,WASHINGTON,1765,2211,0.7982813206693804
1947,WEST VIRGINIA,2933,1883,1.5576208178438662
1947,WISCONSIN,13399,3250,4.122769230769231
1947,WYOMING,444,258,1.7209302325581395
1948,ALABAMA,2110,2969,0.7106769956214214
1948,ARIZONA,4303,690,6.236231884057971
1948,ARKANSAS,3928,1825,2.152328767123288
1948,CALIFORNIA,59944,10064,5.956279809220986
1948,COLORADO,14738,1263,11.669041963578781
1948,CONNECTICUT,3054,2014,1.516385302879841
1948,DELAWARE,1483,312,4.753205128205129
1948,FLORIDA,4331,2578,1.6799844840961986
1948,GEORGIA,1314,3259,0.40319116293341517
1948,IDAHO,1517,551,2.753176043557169
1948,ILLINOIS,52639,8552,6.155168381665107
1948,INDIANA,18681,3877,4.818416301263864
1948,IOWA,9013,2543,3.544239087691703
1948,KANSAS,1363,1892,0.7204016913319239
1948,KENTUCKY,3620,2817,1.2850550230741924
1948,LOUISIANA,1555,2596,0.5989984591679507
1948,MAINE,2960,878,3.3712984054669706
1948,MARYLAND,9899,2271,4.358872743284897
1948,MASSACHUSETTS,40523,4674,8.669875909285409
1948,MICHIGAN,48681,6213,7.835345243843554
1948,MINNESOTA,10224,2868,3.564853556485356
1948,MISSISSIPPI,1228,2076,0.5915221579961464
1948,MISSOURI,6410,3844,1.6675338189386055
1948,MONTANA,2028,542,3.7416974169741697
1948,NEBRASKA,4712,1265,3.724901185770751
1948,NEVADA,60,156,0.38461538461538464
1948,NEW HAMPSHIRE,458,520,0.8807692307692307
1948,NEW JERSEY,40404,4774,8.463343108504398
1948,NEW MEXICO,1057,604,1.75
1948,NEW YORK,49350,14497,3.404152583293095
1948,NORTH CAROLINA,1083,3837,0.28225175918686474
1948,NORTH DAKOTA,1327,580,2.287931034482759
1948,OHIO,26744,7876,3.3956323006602336
1948,OKLAHOMA,1554,2089,0.7438966012446147
1948,OREGON,5177,1405,3.684697508896797
1948,PENNSYLVANIA,45357,10287,4.409157188684747
1948,RHODE ISLAND,381,787,0.4841168996188056
1948,SOUTH CAROLINA,2434,1996,1.219438877755511
1948,SOUTH DAKOTA,864,612,1.411764705882353
1948,TENNESSEE,5852,3216,1.8196517412935322
1948,TEXAS,47336,7626,6.20718594282717
1948,UTAH,7641,653,11.701378254211333
1948,VERMONT,1471,359,4.0974930362116995
1948,VIRGINIA,6258,3207,1.951356407857811
1948,WASHINGTON,14035,2255,6.223946784922394
1948,WEST VIRGINIA,6160,1899,3.243812532912059
1948,WISCONSIN,40111,3314,12.10350030175015
1948,WYOMING,2172,269,8.074349442379182
1949,ALABAMA,11066,3000,3.6886666666666668
1949,ARIZONA,3795,714,5.315126050420168
1949,ARKANSAS,12313,1844,6.677331887201736
1949,CALIFORNIA,33161,10337,3.207990712972816
1949,COLORADO,7221,1295,5.576061776061776
1949,CONNECTICUT,19012,2032,9.356299212598426
1949,DELAWARE,741,316,2.3449367088607596
1949,FLORIDA,3843,2668,1.4404047976011993
1949,GEORGIA,9599,3325,2.8869172932330827
1949,IDAHO,2913,570,5.110526315789474
1949,ILLINOIS,5715,8670,0.6591695501730104
1949,INDIANA,3964,3958,1.0015159171298635
1949,IOWA,2243,2578,0.8700543056633049
1949,KANSAS,16984,1925,8.822857142857142
1949,KENTUCKY,8393,2849,2.945945945945946
1949,LOUISIANA,1359,2634,0.5159453302961275
1949,MAINE,10013,903,11.08859357696567
1949,MARYLAND,17240,2329,7.4023185916702445
1949,MASSACHUSETTS,26401,4741,5.568656401603038
1949,MICHIGAN,19761,6332,3.1208149084017687
1949,MINNESOTA,3359,2935,1.1444633730834752
1949,MISSISSIPPI,2226,2085,1.0676258992805756
1949,MISSOURI,7910,3882,2.037609479649665
1949,MONTANA,3847,569,6.760984182776801
1949,NEBRASKA,2708,1302,2.0798771121351765
1949,NEVADA,95,157,0.6050955414012739
1949,NEW HAMPSHIRE,1229,533,2.3058161350844277
1949,NEW JERSEY,34473,4889,7.051135201472694
1949,NEW MEXICO,4324,644,6.714285714285714
1949,NEW YORK,52580,14892,3.530754767660489
1949,NORTH CAROLINA,17306,3911,4.424955254410636
1949,NORTH DAKOTA,1468,597,2.458961474036851
1949,OHIO,21389,7973,2.6826790417659603
1949,OKLAHOMA,7453,2105,3.5406175771971498
1949,OREGON,9793,1431,6.843466107617051
1949,PENNSYLVANIA,50284,10390,4.839653512993263
1949,RHODE ISLAND,4499,801,5.616729088639201
1949,SOUTH CAROLINA,9193,2029,4.530803351404633
1949,SOUTH DAKOTA,993,631,1.5736925515055467
1949,TENNESSEE,8179,3236,2.5275030902348576
1949,TEXAS,57133,7623,7.494818313000131
1949,UTAH,3533,671,5.265275707898659
1949,VERMONT,6315,369,17.11382113821138
1949,VIRGINIA,21377,3292,6.4936208991494535
1949,WASHINGTON,12644,2294,5.5117698343504795
1949,WEST VIRGINIA,3637,1930,1.8844559585492229
1949,WISCONSIN,39712,3391,11.71099970510174
1949,WYOMING,558,277,2.0144404332129966
1950,ALABAMA,1633,3058,0.5340091563113146
1950,ARIZONA,2570,756,3.3994708994708995
1950,ARKANSAS,1995,1908,1.0455974842767295
1950,CALIFORNIA,15729,10677,1.4731666198370328
1950,COLORADO,5561,1325,4.1969811320754715
1950,CONNECTICUT,4103,2016,2.035218253968254
1950,DELAWARE,633,321,1.97196261682243
1950,FLORIDA,2497,2810,0.8886120996441281
1950,GEORGIA,2289,3458,0.6619433198380567
1950,HAWAII,68,498,0.13654618473895583
1950,IDAHO,2004,590,3.3966101694915256
1950,ILLINOIS,18801,8738,2.1516365300984206
1950,INDIANA,7639,3967,1.9256365011343584
1950,IOWA,10871,2625,4.141333333333334
1950,KANSAS,2124,1916,1.1085594989561587
1950,KENTUCKY,5372,2936,1.8297002724795641
1950,LOUISIANA,787,2697,0.2918057100482017
1950,MAINE,1011,917,1.1025081788440567
1950,MARYLAND,1550,2355,0.6581740976645435
1950,MASSACHUSETTS,12962,4686,2.7661118224498504
1950,MICHIGAN,38433,6407,5.998595286405494
1950,MINNESOTA,4133,2997,1.3790457123790456
1950,MISSISSIPPI,2268,2176,1.0422794117647058
1950,MISSOURI,2569,3964,0.6480827447023209
1950,MONTANA,1873,593,3.1585160202360876
1950,NEBRASKA,3882,1327,2.9253956292388845
1950,NEVADA,121,162,0.7469135802469136
1950,NEW HAMPSHIRE,186,532,0.34962406015037595
1950,NEW JERSEY,30989,4872,6.360632183908046
1950,NEW MEXICO,974,689,1.413642960812772
1950,NEW YORK,31920,14865,2.1473259334006056
1950,NORTH CAROLINA,5163,4068,1.269174041297935
1950,NORTH DAKOTA,403,619,0.6510500807754442
1950,OHIO,13778,7980,1.7265664160401002
1950,OKLAHOMA,745,2229,0.3342305966801256
1950,OREGON,789,1532,0.5150130548302873
1950,PENNSYLVANIA,18594,10507,1.7696773579518417
1950,RHODE ISLAND,265,786,0.3371501272264631
1950,SOUTH CAROLINA,1982,2113,0.9380028395646001
1950,SOUTH DAKOTA,731,655,1.116030534351145
1950,TENNESSEE,3628,3315,1.0944193061840122
1950,TEXAS,15046,7776,1.9349279835390947
1950,UTAH,6434,696,9.244252873563218
1950,VERMONT,695,379,1.83377308707124
1950,VIRGINIA,3108,3315,0.9375565610859729
1950,WASHINGTON,3824,2387,1.602010892333473
1950,WEST VIRGINIA,6148,2006,3.064805583250249
1950,WISCONSIN,19856,3438,5.775450843513671
1950,WYOMING,655,290,2.2586206896551726
1951,ALABAMA,3300,3059,1.0787839163125204
1951,ARIZONA,10688,785,13.615286624203822
1951,ARKANSAS,7465,1901,3.926880589163598
1951,CALIFORNIA,60807,11134,5.461379558110293
1951,COLORADO,12315,1326,9.287330316742082
1951,CONNECTICUT,5037,2028,2.4837278106508878
1951,DELAWARE,688,331,2.078549848942598
1951,FLORIDA,2303,2980,0.7728187919463088
1951,GEORGIA,7813,3531,2.212687623902577
1951,HAWAII,4908,514,9.54863813229572
1951,IDAHO,2119,589,3.597623089983022
1951,ILLINOIS,16620,8790,1.8907849829351535
1951,INDIANA,4238,4096,1.03466796875
1951,IOWA,2743,2617,1.0481467329002674
1951,KANSAS,10888,1950,5.5835897435897435
1951,KENTUCKY,8696,2941,2.9568174090445427
1951,LOUISIANA,2177,2769,0.7862044059227158
1951,MAINE,2071,916,2.260917030567686
1951,MARYLAND,6904,2441,2.8283490372798035
1951,MASSACHUSETTS,16225,4654,3.4862483884830255
1951,MICHIGAN,14522,6497,2.235185470217023
1951,MINNESOTA,2748,3010,0.9129568106312292
1951,MISSISSIPPI,1940,2163,0.8969024503005085
1951,MISSOURI,7400,4015,1.8430884184308842
1951,MONTANA,2558,596,4.291946308724833
1951,NEBRASKA,558,1316,0.42401215805471126
1951,NEVADA,281,168,1.6726190476190477
1951,NEW HAMPSHIRE,1202,529,2.272211720226843
1951,NEW JERSEY,20838,5006,4.162604874151019
1951,NEW MEXICO,2171,717,3.0278940027894
1951,NEW YORK,36681,14890,2.4634654130288784
1951,NORTH CAROLINA,3342,4120,0.8111650485436893
1951,NORTH DAKOTA,2655,604,4.395695364238411
1951,OHIO,23773,8061,2.949137824091304
1951,OKLAHOMA,7860,2210,3.5565610859728505
1951,OREGON,9624,1556,6.185089974293059
1951,PENNSYLVANIA,32497,10461,3.1064907752604913
1951,RHODE ISLAND,1066,784,1.3596938775510203
1951,SOUTH CAROLINA,739,2167,0.3410244577757268
1951,SOUTH DAKOTA,690,655,1.0534351145038168
1951,TENNESSEE,2735,3372,0.811091340450771
1951,TEXAS,65137,8111,8.030699050671927
1951,UTAH,2341,706,3.3158640226628897
1951,VERMONT,4386,378,11.603174603174603
1951,VIRGINIA,14002,3434,4.077460687245195
1951,WASHINGTON,17572,2424,7.249174917491749
1951,WEST VIRGINIA,4633,1984,2.335181451612903
1951,WISCONSIN,32680,3439,9.502762430939226
1951,WYOMING,2192,291,7.5326460481099655
1952,ALABAMA,16029,3068,5.22457627118644
1952,ARIZONA,3386,842,4.021377672209026
1952,ARKANSAS,3307,1838,1.7992383025027203
1952,CALIFORNIA,47228,11635,4.059131929522991
1952,COLORADO,4922,1365,3.605860805860806
1952,CONNECTICUT,29468,2081,14.160499759730898
1952,DELAWARE,544,341,1.595307917888563
1952,FLORIDA,4696,3157,1.487488121634463
1952,GEORGIA,9574,3584,2.6713169642857144
1952,IDAHO,1278,587,2.1771720613287906
1952,ILLINOIS,39777,8956,4.441380080393032
1952,INDIANA,10063,4148,2.4259884281581483
1952,IOWA,3827,2626,1.4573495811119574
1952,KANSAS,15306,1977,7.742033383915023
1952,KENTUCKY,10111,2920,3.4626712328767124
1952,LOUISIANA,803,2842,0.2825475017593244
1952,MAINE,11560,915,12.633879781420765
1952,MARYLAND,7971,2500,3.1884
1952,MASSACHUSETTS,58519,4650,12.584731182795698
1952,MICHIGAN,39247,6650,5.901804511278195
1952,MINNESOTA,5855,3030,1.9323432343234324
1952,MISSISSIPPI,1305,2152,0.6064126394052045
1952,MISSOURI,3578,3972,0.9008056394763343
1952,MONTANA,3875,602,6.43687707641196
1952,NEBRASKA,3562,1311,2.717009916094584
1952,NEVADA,464,181,2.56353591160221
1952,NEW HAMPSHIRE,2217,535,4.14392523364486
1952,NEW JERSEY,85914,5125,16.76370731707317
1952,NEW MEXICO,1522,735,2.0707482993197277
1952,NEW YORK,84822,15192,5.583333333333333
1952,NORTH CAROLINA,4063,4109,0.9888050620588951
1952,NORTH DAKOTA,2565,608,4.21875
1952,OHIO,29854,8275,3.6077341389728095
1952,OKLAHOMA,1879,2219,0.846777827850383
1952,OREGON,3362,1582,2.125158027812895
1952,PENNSYLVANIA,49439,10503,4.707131295820242
1952,RHODE ISLAND,4973,802,6.2007481296758105
1952,SOUTH CAROLINA,2487,2178,1.1418732782369145
1952,SOUTH DAKOTA,908,651,1.3947772657450077
1952,TENNESSEE,9920,3352,2.9594272076372317
1952,TEXAS,19512,8314,2.3468847726726003
1952,UTAH,6646,724,9.179558011049723
1952,VERMONT,4875,375,13
1952,VIRGINIA,13641,3504,3.8929794520547945
1952,WASHINGTON,5863,2448,2.395016339869281
1952,WEST VIRGINIA,5397,1957,2.757792539601431
1952,WISCONSIN,51921,3469,14.967137503603343
1952,WYOMING,404,293,1.378839590443686
1953,ALABAMA,2987,3053,0.9783819194235178
1953,ARIZONA,5852,894,6.54586129753915
1953,ARKANSAS,13201,1780,7.416292134831461
1953,CALIFORNIA,70179,12251,5.728430332217778
1953,COLORADO,12274,1431,8.577218728162125
1953,CONNECTICUT,2254,2168,1.0396678966789668
1953,DELAWARE,449,351,1.2792022792022792
1953,FLORIDA,1368,3310,0.4132930513595166
1953,GEORGIA,4030,3558,1.1326587970770094
1953,HAWAII,44,510,0.08627450980392157
1953,IDAHO,2089,596,3.5050335570469797
1953,ILLINOIS,19709,9065,2.1741864313292885
1953,INDIANA,8025,4182,1.9189383070301291
1953,IOWA,11606,2629,4.414606314187904
1953,KANSAS,19937,1994,9.998495486459378
1953,KENTUCKY,4047,2903,1.3940750947295901
1953,LOUISIANA,4684,2866,1.6343335659455687
1953,MAINE,1546,913,1.6933187294633079
1953,MARYLAND,1841,2567,0.7171795870666148
1953,MASSACHUSETTS,2626,4806,0.5464003329171868
1953,MICHIGAN,25401,6822,3.72339489885664
1953,MINNESOTA,6983,3050,2.2895081967213113
1953,MISSISSIPPI,2414,2105,1.1467933491686462
1953,MISSOURI,10627,4020,2.6435323383084577
1953,MONTANA,3101,616,5.034090909090909
1953,NEBRASKA,2707,1318,2.0538694992412747
1953,NEVADA,201,195,1.0307692307692307
1953,NEW HAMPSHIRE,133,547,0.24314442413162707
1953,NEW JERSEY,4151,5229,0.7938420348058902
1953,NEW MEXICO,5537,756,7.324074074074074
1953,NEW YORK,11274,15527,0.7260900367102466
1953,NORTH CAROLINA,5891,4120,1.4298543689320389
1953,NORTH DAKOTA,1548,609,2.541871921182266
1953,OHIO,36660,8591,4.267256431148876
1953,OKLAHOMA,4723,2182,2.1645279560036665
1953,OREGON,9422,1601,5.885071830106184
1953,PENNSYLVANIA,18030,10662,1.6910523353967362
1953,RHODE ISLAND,130,815,0.15950920245398773
1953,SOUTH CAROLINA,2119,2181,0.9715726730857405
1953,SOUTH DAKOTA,446,648,0.6882716049382716
1953,TENNESSEE,3593,3319,1.0825549864416992
1953,TEXAS,78974,8336,9.473848368522074
1953,UTAH,8366,739,11.320703653585927
1953,VERMONT,441,379,1.1635883905013193
1953,VIRGINIA,5153,3557,1.4486927185830756
1953,WASHINGTON,15003,2466,6.083941605839416
1953,WEST VIRGINIA,5963,1929,3.091238983929497
1953,WISCONSIN,49161,3506,14.021962350256702
1953,WYOMING,1440,290,4.9655172413793105
1954,ALABAMA,8451,3014,2.8039150630391507
1954,ALASKA,1487,215,6.916279069767442
1954,ARIZONA,4959,933,5.315112540192926
1954,ARKANSAS,2619,1734,1.5103806228373702
1954,CALIFORNIA,60293,12746,4.730346775458967
1954,COLORADO,1906,1493,1.2766242464835902
1954,CONNECTICUT,5026,2249,2.2347710093374835
1954,DELAWARE,1942,368,5.2771739130434785
1954,FLORIDA,10945,3505,3.122681883024251
1954,GEORGIA,6773,3602,1.8803442531926708
1954,HAWAII,504,505,0.998019801980198
1954,IDAHO,4405,600,7.341666666666667
1954,ILLINOIS,33190,9252,3.587332468655426
1954,INDIANA,22049,4264,5.170966228893058
1954,IOWA,12530,2626,4.771515613099772
1954,KANSAS,1355,2042,0.6635651322233105
1954,KENTUCKY,29774,2902,10.259820813232254
1954,LOUISIANA,3028,2883,1.0502948317724592
1954,MAINE,5810,927,6.267529665587918
1954,MARYLAND,11648,2685,4.338175046554935
1954,MASSACHUSETTS,23325,4910,4.75050916496945
1954,MICHIGAN,40177,7066,5.685960939711293
1954,MINNESOTA,2893,3113,0.9293286219081273
1954,MISSISSIPPI,3012,2064,1.4593023255813953
1954,MISSOURI,1541,4066,0.37899655681259226
1954,MONTANA,4680,624,7.5
1954,NEBRASKA,2568,1340,1.9164179104477612
1954,NEVADA,388,213,1.8215962441314555
1954,NEW HAMPSHIRE,932,554,1.6823104693140793
1954,NEW JERSEY,23896,5360,4.45820895522388
1954,NEW MEXICO,2716,763,3.5596330275229358
1954,NEW YORK,86718,15814,5.483622106993803
1954,NORTH CAROLINA,9472,4131,2.2929072863713387
1954,NORTH DAKOTA,2775,611,4.541734860883797
1954,OHIO,28597,8873,3.222923475712837
1954,OKLAHOMA,3361,2209,1.521502942507922
1954,OREGON,3973,1626,2.443419434194342
1954,PENNSYLVANIA,38057,10817,3.518258297124896
1954,RHODE ISLAND,1825,816,2.236519607843137
1954,SOUTH CAROLINA,5546,2176,2.5487132352941178
1954,SOUTH DAKOTA,809,655,1.2351145038167939
1954,TENNESSEE,13987,3359,4.164036915748735
1954,TEXAS,75953,8382,9.061441183488428
1954,UTAH,7829,750,10.438666666666666
1954,VERMONT,2866,377,7.6021220159151195
1954,VIRGINIA,23945,3555,6.7355836849507735
1954,WASHINGTON,21574,2516,8.574721780604133
1954,WEST VIRGINIA,9755,1905,5.120734908136483
1954,WISCONSIN,10448,3608,2.895787139689579
1954,WYOMING,1148,293,3.9180887372013653
1955,ALABAMA,2125,3050,0.6967213114754098
1955,ALASKA,537,222,2.418918918918919
1955,ARIZONA,10107,987,10.240121580547113
1955,ARKANSAS,2994,1725,1.7356521739130435
1955,CALIFORNIA,67434,13133,5.134698850224625
1955,COLORADO,4902,1546,3.1707632600258733
1955,CONNECTICUT,28902,2300,12.566086956521739
1955,DELAWARE,105,389,0.2699228791773779
1955,FLORIDA,1427,3747,0.3808380037363224
1955,GEORGIA,2478,3636,0.6815181518151815
1955,HAWAII,6395,539,11.86456400742115
1955,IDAHO,703,618,1.1375404530744337
1955,ILLINOIS,13649,9435,1.446634870164282
1955,INDIANA,3769,4363,0.8638551455420582
1955,IOWA,7679,2679,2.866368047779022
1955,KANSAS,3046,2093,1.455327281414238
1955,KENTUCKY,2213,2910,0.7604810996563574
1955,LOUISIANA,167,2946,0.05668703326544467
1955,MAINE,6636,934,7.104925053533191
1955,MARYLAND,2290,2742,0.8351568198395332
1955,MASSACHUSETTS,46745,4882,9.57496927488734
1955,MICHIGAN,22520,7285,3.0912834591626632
1955,MINNESOTA,7146,3172,2.2528373266078185
1955,MISSISSIPPI,1499,2060,0.7276699029126213
1955,MISSOURI,3991,4134,0.9654088050314465
1955,MONTANA,2861,636,4.498427672955975
1955,NEBRASKA,166,1374,0.12081513828238719
1955,NEVADA,392,237,1.6540084388185654
1955,NEW HAMPSHIRE,4631,557,8.314183123877918
1955,NEW JERSEY,51559,5502,9.370956015994183
1955,NEW MEXICO,4881,785,6.217834394904458
1955,NEW YORK,38542,15966,2.414004760115245
1955,NORTH CAROLINA,1259,4242,0.2967939651107968
1955,NORTH DAKOTA,2508,615,4.078048780487805
1955,OHIO,15356,9017,1.7030054341798824
1955,OKLAHOMA,2976,2250,1.3226666666666667
1955,OREGON,4897,1659,2.951778179626281
1955,PENNSYLVANIA,18647,10939,1.7046347929426822
1955,RHODE ISLAND,5409,823,6.572296476306197
1955,SOUTH CAROLINA,1173,2200,0.5331818181818182
1955,SOUTH DAKOTA,422,663,0.6365007541478129
1955,TENNESSEE,5876,3415,1.7206442166910687
1955,TEXAS,39466,8660,4.557274826789838
1955,UTAH,791,783,1.0102171136653895
1955,VERMONT,7106,375,18.949333333333332
1955,VIRGINIA,4310,3588,1.201226309921962
1955,WASHINGTON,11068,2604,4.250384024577573
1955,WEST VIRGINIA,3839,1880,2.0420212765957446
1955,WISCONSIN,51103,3679,13.890459363957596
1955,WYOMING,555,307,1.8078175895765471
1956,ALABAMA,7324,3071,2.384890915011397
1956,ALASKA,2511,224,11.209821428571429
1956,ARIZONA,6924,1053,6.5754985754985755
1956,ARKANSAS,8676,1704,5.091549295774648
1956,CALIFORNIA,32954,13713,2.40312112593889
1956,COLORADO,14242,1625,8.764307692307693
1956,CONNECTICUT,2764,2316,1.1934369602763386
1956,DELAWARE,883,408,2.1642156862745097
1956,FLORIDA,5261,4047,1.2999752903385224
1956,GEORGIA,4826,3701,1.3039718994866252
1956,HAWAII,5610,559,10.035778175313059
1956,IDAHO,1997,628,3.179936305732484
1956,ILLINOIS,42211,9530,4.429275970619098
1956,INDIANA,16529,4458,3.7077164647824135
1956,IOWA,8380,2703,3.1002589715131337
1956,KANSAS,4255,2119,2.0080226521944313
1956,KENTUCKY,18138,2898,6.25879917184265
1956,LOUISIANA,2120,3032,0.6992084432717678
1956,MAINE,1121,938,1.195095948827292
1956,MARYLAND,8741,2811,3.109569548203486
1956,MASSACHUSETTS,3551,4891,0.726027397260274
1956,MICHIGAN,40655,7467,5.444623007901433
1956,MINNESOTA,1361,3240,0.42006172839506173
1956,MISSISSIPPI,2277,2086,1.091562799616491
1956,MISSOURI,5344,4163,1.2836896468892625
1956,MONTANA,6768,656,10.317073170731707
1956,NEBRASKA,2502,1397,1.7909806728704367
1956,NEVADA,142,250,0.568
1956,NEW HAMPSHIRE,201,566,0.3551236749116608
1956,NEW JERSEY,19471,5615,3.467675868210151
1956,NEW MEXICO,4005,806,4.9689826302729525
1956,NEW YORK,50183,16112,3.1146350546176764
1956,NORTH CAROLINA,7720,4309,1.791598978881411
1956,NORTH DAKOTA,2259,613,3.6851549755301796
1956,OHIO,44526,9207,4.836102965135224
1956,OKLAHOMA,10018,2273,4.407391113066432
1956,OREGON,2366,1698,1.3934040047114251
1956,PENNSYLVANIA,43979,10972,4.008293838862559
